date,bull,crash,sideways
2018-08-27,1.1632407300364521e-06,0.9851574080275338,0.014841428731334951
2018-08-28,5.714317670972544e-07,0.9643559558518409,0.03564347271693578
2018-08-29,1.5703791460887398e-06,0.05667042350972575,0.9433280061107665
2018-08-30,0.0003971472273652954,0.6413150583499658,0.35828779442233355
2018-08-31,1.3935257503086445e-05,0.9611578924323294,0.03882817231067539
2018-09-04,1.3965449350829348e-06,0.9630080542297361,0.036990549224660524
2018-09-05,1.5891889654596232e-06,0.9482527828339954,0.05174562797714981
2018-09-06,4.26792929727734e-06,0.9340329652592189,0.06596276681138208
2018-09-07,3.2749892639453367e-06,0.9593417359137879,0.04065498909778308
2018-09-10,3.1147121433684586e-06,0.9034976823469396,0.09649920294104052
2018-09-11,9.139071333935026e-06,0.6271816462578754,0.3728092146707485
2018-09-12,1.2563561169432357e-05,0.9444805231484651,0.0555069132911746
2018-09-13,3.432749462127921e-06,0.943253767801188,0.05674279945004835
2018-09-14,4.431052801967743e-06,0.8889944961640132,0.11100107278312048
2018-09-17,1.8978451912444376e-05,0.2394118170513344,0.7605692044972503
2018-09-18,5.948063688932652e-05,0.7703627765213156,0.22957774284236837
2018-09-19,7.847234581729328e-06,0.9622557633507114,0.03773638941467371
2018-09-20,3.398435499056696e-06,0.9459392988129065,0.05405730275098117
2018-09-21,1.761892911731956e-06,0.9745412052895516,0.025457032816744038
2018-09-24,3.8150717744482435e-06,0.8954625116938506,0.10453367323433646
2018-09-25,2.8723982506618165e-06,0.971828055461089,0.028169072140915682
2018-09-26,1.2805209723283982e-06,0.9505062703247704,0.04949244915482913
2018-09-27,2.348002076538855e-06,0.9659310706423435,0.03406658135492983
2018-09-28,1.143608414630028e-06,0.970313049106005,0.029685807285750807
2018-10-01,1.5786275104077871e-06,0.9228621151695329,0.07713630620276715
2018-10-02,2.583850347381295e-06,0.9625908648348867,0.03740655131544224
2018-10-03,1.4171680126479696e-06,0.9699732695279973,0.03002531330394426
2018-10-04,4.6374078286559235e-06,0.9252875364035322,0.07470782618826476
2018-10-05,1.0198769781021616e-05,0.8619696619709082,0.13802013925859236
2018-10-08,1.3175503292054905e-05,0.9500403374902952,0.04994648700673276
2018-10-09,6.313358521110289e-06,0.8847798285220212,0.11521385811907403
2018-10-10,3.756317462116655e-64,1.6499525542141072e-172,1.0
2018-10-11,0.9994252215334296,4.055246911390586e-25,0.0005747784661635452
